room_id,room_num,type,price,Branch_name,booking_count,total_revenue,avg_stay,cluster,cluster_name
1225,839,Single,248.0,Luxor Nile Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1227,587,Double,319.0,Mansoura Center Branch,1.0,1154.67,4.0,1,1st (Cluster 1)
1228,109,Double,122.0,Mansoura Center Branch,2.0,1733.29,6.5,1,1st (Cluster 1)
1229,844,Double,251.0,Mansoura Center Branch,1.0,4523.6,14.0,1,1st (Cluster 1)
1232,151,Family,236.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1234,136,Twin,229.0,Aswan View Branch,2.0,5272.61,9.5,1,1st (Cluster 1)
1237,824,Twin,318.0,Mansoura Center Branch,2.0,6960.41,10.0,1,1st (Cluster 1)
1239,596,Family,195.0,Luxor Nile Branch,2.0,3602.2200000000003,8.5,1,1st (Cluster 1)
1242,806,Family,62.0,Mansoura Center Branch,2.0,903.4,7.5,1,1st (Cluster 1)
1243,350,Single,150.0,Mansoura Center Branch,2.0,1305.65,4.5,1,1st (Cluster 1)
1245,931,Double,107.0,Aswan View Branch,2.0,1938.37,7.0,1,1st (Cluster 1)
1247,842,Family,194.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1249,277,Family,253.0,Downtown Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1251,405,Single,176.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1252,977,Suite,299.0,Luxor Nile Branch,1.0,3633.16,10.0,2,2st (Cluster 2)
1253,376,Double,225.0,Aswan View Branch,2.0,1713.27,3.5,1,1st (Cluster 1)
1254,150,Double,219.0,Aswan View Branch,1.0,3475.01,13.0,1,1st (Cluster 1)
1255,292,Suite,260.0,Aswan View Branch,1.0,2851.67,11.0,2,2st (Cluster 2)
1256,559,Twin,143.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1257,297,Double,79.0,Mansoura Center Branch,2.0,1241.18,8.5,1,1st (Cluster 1)
1263,283,Family,233.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1267,173,Single,291.0,Luxor Nile Branch,1.0,988.24,3.0,1,1st (Cluster 1)
1269,768,Double,181.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1271,228,Double,161.0,Mansoura Center Branch,1.0,614.48,3.0,1,1st (Cluster 1)
1273,774,Double,281.0,Aswan View Branch,2.0,6364.68,11.0,1,1st (Cluster 1)
1275,242,Single,278.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1278,580,Family,232.0,Downtown Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1281,443,Single,169.0,Luxor Nile Branch,1.0,2446.23,14.0,1,1st (Cluster 1)
1283,205,Single,320.0,Aswan View Branch,2.0,6449.9400000000005,8.0,1,1st (Cluster 1)
1284,696,Double,199.0,Downtown Branch,1.0,1290.29,5.0,1,1st (Cluster 1)
1285,411,Single,132.0,Luxor Nile Branch,1.0,1079.99,9.0,1,1st (Cluster 1)
1287,841,Family,320.0,Mansoura Center Branch,1.0,3874.69,11.0,1,1st (Cluster 1)
1290,343,Double,340.0,Mansoura Center Branch,1.0,1647.92,5.0,1,1st (Cluster 1)
1293,322,Family,69.0,Mansoura Center Branch,2.0,1585.31,9.5,1,1st (Cluster 1)
1294,482,Double,198.0,Downtown Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1296,188,Double,239.0,Mansoura Center Branch,1.0,3984.12,13.0,1,1st (Cluster 1)
1298,268,Family,278.0,Luxor Nile Branch,1.0,3361.48,9.0,1,1st (Cluster 1)
1299,651,Single,182.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1303,718,Double,246.0,Downtown Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1304,847,Single,168.0,Downtown Branch,1.0,1925.61,9.0,1,1st (Cluster 1)
1305,872,Family,269.0,Luxor Nile Branch,1.0,491.04,2.0,1,1st (Cluster 1)
1309,410,Suite,158.0,Downtown Branch,1.0,2083.03,10.0,2,2st (Cluster 2)
1310,339,Family,298.0,Luxor Nile Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1314,448,Twin,209.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1316,194,Family,240.0,Mansoura Center Branch,1.0,644.77,3.0,1,1st (Cluster 1)
1318,344,Double,347.0,Mansoura Center Branch,1.0,1350.7,4.0,1,1st (Cluster 1)
1319,903,Single,184.0,Luxor Nile Branch,1.0,1208.71,6.0,1,1st (Cluster 1)
1320,161,Single,309.0,Downtown Branch,2.0,4695.2699999999995,8.5,1,1st (Cluster 1)
1321,916,Twin,206.0,Aswan View Branch,1.0,2761.89,10.0,1,1st (Cluster 1)
1322,876,Twin,309.0,Mansoura Center Branch,2.0,4035.07,6.0,1,1st (Cluster 1)
1324,460,Suite,206.0,Aswan View Branch,2.0,3846.96,8.5,2,2st (Cluster 2)
1326,908,Twin,122.0,Mansoura Center Branch,1.0,1389.95,10.0,1,1st (Cluster 1)
1327,584,Twin,321.0,Mansoura Center Branch,2.0,3065.5499999999997,5.0,1,1st (Cluster 1)
1332,888,Twin,250.0,Downtown Branch,1.0,2795.02,12.0,1,1st (Cluster 1)
1333,666,Family,154.0,Downtown Branch,1.0,1080.57,7.0,1,1st (Cluster 1)
1340,228,Twin,223.0,Luxor Nile Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1341,743,Family,159.0,Mansoura Center Branch,1.0,374.33,2.0,1,1st (Cluster 1)
1351,156,Deluxe,233.0,Aswan View Branch,2.0,3970.53,7.5,2,2st (Cluster 2)
1352,322,Single,286.0,Mansoura Center Branch,2.0,4522.65,7.5,1,1st (Cluster 1)
1354,643,Double,71.0,Mansoura Center Branch,1.0,302.63,4.0,1,1st (Cluster 1)
1359,849,Twin,105.0,Downtown Branch,1.0,1309.23,11.0,1,1st (Cluster 1)
1364,591,Single,140.0,Mansoura Center Branch,1.0,370.75,3.0,1,1st (Cluster 1)
1365,218,Single,237.0,Mansoura Center Branch,1.0,2430.91,8.0,1,1st (Cluster 1)
1366,435,Single,155.0,Luxor Nile Branch,1.0,1358.28,8.0,1,1st (Cluster 1)
1368,818,Family,248.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1371,940,Twin,80.0,Aswan View Branch,1.0,638.03,7.0,1,1st (Cluster 1)
1373,806,Single,157.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1375,906,Family,158.0,Mansoura Center Branch,2.0,1166.1100000000001,3.5,1,1st (Cluster 1)
1376,510,Twin,302.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1377,366,Single,268.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1378,579,Single,211.0,Aswan View Branch,1.0,422.7,2.0,1,1st (Cluster 1)
1379,862,Family,133.0,Luxor Nile Branch,1.0,339.9,3.0,1,1st (Cluster 1)
1381,970,Family,57.0,Aswan View Branch,2.0,1174.4199999999998,8.0,1,1st (Cluster 1)
1382,629,Family,183.0,Mansoura Center Branch,1.0,1163.91,7.0,1,1st (Cluster 1)
1383,862,Twin,182.0,Aswan View Branch,1.0,1980.66,9.0,1,1st (Cluster 1)
1387,431,Double,286.0,Luxor Nile Branch,1.0,3904.2,12.0,1,1st (Cluster 1)
1388,662,Twin,243.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1389,883,Twin,192.0,Mansoura Center Branch,1.0,1050.52,5.0,1,1st (Cluster 1)
1395,494,Family,256.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1399,100,Twin,195.0,Mansoura Center Branch,1.0,2081.99,11.0,1,1st (Cluster 1)
1400,657,Twin,168.0,Luxor Nile Branch,2.0,4140.86,12.0,1,1st (Cluster 1)
1402,870,Deluxe,193.0,Luxor Nile Branch,2.0,3231.83,7.0,2,2st (Cluster 2)
1407,993,Double,250.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1410,451,Family,220.0,Luxor Nile Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1411,956,Double,96.0,Mansoura Center Branch,1.0,1254.07,14.0,1,1st (Cluster 1)
1415,972,Double,321.0,Downtown Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1417,356,Twin,272.0,Downtown Branch,2.0,3472.4799999999996,5.5,1,1st (Cluster 1)
1418,211,Single,163.0,Luxor Nile Branch,1.0,3015.26,14.0,1,1st (Cluster 1)
1419,957,Twin,255.0,Luxor Nile Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1422,325,Suite,244.0,Aswan View Branch,1.0,1656.38,7.0,2,2st (Cluster 2)
1426,845,Family,310.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1428,952,Family,104.0,Luxor Nile Branch,1.0,405.84,3.0,1,1st (Cluster 1)
1430,638,Single,199.0,Mansoura Center Branch,2.0,3008.27,7.0,1,1st (Cluster 1)
1431,680,Single,207.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1432,657,Single,121.0,Downtown Branch,1.0,1854.02,12.0,1,1st (Cluster 1)
1433,156,Twin,202.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1436,786,Family,331.0,Aswan View Branch,1.0,1848.25,5.0,1,1st (Cluster 1)
1437,634,Deluxe,159.0,Downtown Branch,1.0,796.7,5.0,2,2st (Cluster 2)
1441,411,Twin,142.0,Luxor Nile Branch,1.0,2485.26,14.0,1,1st (Cluster 1)
1442,115,Family,199.0,Aswan View Branch,1.0,1270.91,7.0,1,1st (Cluster 1)
1443,943,Single,200.0,Mansoura Center Branch,1.0,663.05,3.0,1,1st (Cluster 1)
1446,730,Suite,330.0,Luxor Nile Branch,1.0,2561.97,8.0,2,2st (Cluster 2)
1447,294,Double,259.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1448,905,Twin,160.0,Downtown Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1449,682,Double,151.0,Mansoura Center Branch,1.0,447.99,3.0,1,1st (Cluster 1)
1455,935,Family,264.0,Aswan View Branch,1.0,1609.28,5.0,1,1st (Cluster 1)
1456,709,Double,217.0,Aswan View Branch,1.0,1740.22,6.0,1,1st (Cluster 1)
1459,236,Family,80.0,Downtown Branch,2.0,1970.0700000000002,11.0,1,1st (Cluster 1)
1460,881,Single,282.0,Downtown Branch,1.0,3114.7,11.0,1,1st (Cluster 1)
1461,439,Double,236.0,Aswan View Branch,1.0,1087.13,4.0,1,1st (Cluster 1)
1462,259,Twin,220.0,Downtown Branch,1.0,495.15,2.0,1,1st (Cluster 1)
1464,118,Family,145.0,Downtown Branch,1.0,1358.54,7.0,1,1st (Cluster 1)
1466,489,Double,203.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1469,643,Double,310.0,Aswan View Branch,1.0,2921.47,8.0,1,1st (Cluster 1)
1471,625,Single,321.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1472,419,Double,89.0,Aswan View Branch,2.0,2470.8599999999997,12.5,1,1st (Cluster 1)
1475,756,Single,108.0,Luxor Nile Branch,1.0,866.3,7.0,1,1st (Cluster 1)
1478,705,Twin,281.0,Luxor Nile Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1479,715,Family,336.0,Aswan View Branch,1.0,4423.55,11.0,1,1st (Cluster 1)
1480,292,Twin,267.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1481,504,Twin,169.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1488,963,Family,238.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1489,843,Twin,74.0,Downtown Branch,2.0,1126.26,7.5,1,1st (Cluster 1)
1490,696,Family,207.0,Luxor Nile Branch,1.0,1965.24,11.0,1,1st (Cluster 1)
1491,474,Family,181.0,Mansoura Center Branch,1.0,1272.55,6.0,1,1st (Cluster 1)
1498,235,Family,102.0,Mansoura Center Branch,1.0,367.48,4.0,1,1st (Cluster 1)
1499,364,Family,299.0,Mansoura Center Branch,2.0,3796.4700000000003,7.0,1,1st (Cluster 1)
1501,252,Deluxe,170.0,Aswan View Branch,2.0,3081.58,7.5,2,2st (Cluster 2)
1502,256,Deluxe,158.0,Aswan View Branch,2.0,3485.4100000000003,8.5,2,2st (Cluster 2)
1504,245,Family,172.0,Luxor Nile Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1505,503,Deluxe,171.0,Downtown Branch,2.0,2932.19,8.0,2,2st (Cluster 2)
1506,866,Deluxe,237.0,Luxor Nile Branch,2.0,3450.71,8.0,2,2st (Cluster 2)
1507,774,Single,103.0,Mansoura Center Branch,2.0,1344.56,6.0,1,1st (Cluster 1)
1508,165,Single,147.0,Luxor Nile Branch,1.0,1142.86,9.0,1,1st (Cluster 1)
1509,528,Double,250.0,Luxor Nile Branch,2.0,5796.09,10.0,1,1st (Cluster 1)
1510,846,Single,199.0,Downtown Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1511,942,Twin,239.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1512,245,Single,247.0,Aswan View Branch,1.0,1085.0,4.0,1,1st (Cluster 1)
1513,165,Suite,219.0,Luxor Nile Branch,2.0,3389.2599999999998,6.5,2,2st (Cluster 2)
1515,677,Single,160.0,Mansoura Center Branch,1.0,2329.58,14.0,1,1st (Cluster 1)
1519,952,Twin,194.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1520,785,Twin,155.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1521,228,Family,184.0,Aswan View Branch,1.0,1600.94,9.0,1,1st (Cluster 1)
1523,587,Double,181.0,Downtown Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1524,421,Twin,153.0,Mansoura Center Branch,1.0,1149.98,8.0,1,1st (Cluster 1)
1527,682,Family,114.0,Downtown Branch,2.0,3085.34,13.0,1,1st (Cluster 1)
1529,689,Twin,312.0,Downtown Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1536,553,Double,194.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1538,483,Double,213.0,Luxor Nile Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1542,767,Family,79.0,Mansoura Center Branch,2.0,2072.3,11.0,1,1st (Cluster 1)
1543,997,Double,297.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1546,841,Double,243.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1548,391,Suite,240.0,Luxor Nile Branch,2.0,3516.9900000000002,6.5,2,2st (Cluster 2)
1550,250,Twin,336.0,Downtown Branch,1.0,1609.78,4.0,1,1st (Cluster 1)
1551,674,Twin,250.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1555,770,Single,138.0,Aswan View Branch,1.0,1755.07,13.0,1,1st (Cluster 1)
1557,598,Deluxe,211.0,Mansoura Center Branch,2.0,4529.52,8.5,2,2st (Cluster 2)
1558,810,Double,275.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1561,425,Double,182.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1563,532,Deluxe,132.0,Mansoura Center Branch,1.0,1587.03,10.0,2,2st (Cluster 2)
1566,837,Twin,291.0,Mansoura Center Branch,2.0,2548.39,4.0,1,1st (Cluster 1)
1567,363,Twin,205.0,Mansoura Center Branch,1.0,1826.07,9.0,1,1st (Cluster 1)
1568,901,Family,80.0,Aswan View Branch,2.0,1321.92,7.0,1,1st (Cluster 1)
1569,565,Double,278.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1571,714,Deluxe,257.0,Aswan View Branch,1.0,1934.85,6.0,2,2st (Cluster 2)
1572,140,Single,94.0,Downtown Branch,2.0,1127.54,5.5,1,1st (Cluster 1)
1573,303,Single,224.0,Downtown Branch,2.0,4507.1900000000005,8.0,1,1st (Cluster 1)
1574,661,Family,182.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1575,997,Family,187.0,Luxor Nile Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1576,426,Family,258.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1579,467,Family,69.0,Luxor Nile Branch,1.0,634.46,10.0,1,1st (Cluster 1)
1580,830,Suite,192.0,Aswan View Branch,1.0,2052.02,9.0,2,2st (Cluster 2)
1584,728,Family,60.0,Downtown Branch,1.0,756.49,10.0,1,1st (Cluster 1)
1585,387,Single,238.0,Aswan View Branch,1.0,2607.79,10.0,1,1st (Cluster 1)
1586,495,Family,269.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1587,942,Family,298.0,Mansoura Center Branch,1.0,2085.3,6.0,1,1st (Cluster 1)
1589,326,Family,80.0,Aswan View Branch,1.0,496.44,6.0,1,1st (Cluster 1)
1592,858,Single,308.0,Luxor Nile Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1593,181,Family,143.0,Downtown Branch,2.0,1304.15,4.5,1,1st (Cluster 1)
1594,667,Family,120.0,Aswan View Branch,2.0,823.8900000000001,3.5,1,1st (Cluster 1)
1596,320,Single,153.0,Luxor Nile Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1599,608,Twin,217.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1600,486,Double,266.0,Mansoura Center Branch,1.0,1250.31,4.0,1,1st (Cluster 1)
1602,481,Single,243.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1604,301,Double,327.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1606,129,Twin,183.0,Aswan View Branch,2.0,919.03,6.5,1,1st (Cluster 1)
1608,201,Family,307.0,Luxor Nile Branch,1.0,4634.4,12.0,1,1st (Cluster 1)
1612,983,Twin,152.0,Downtown Branch,1.0,1061.15,8.0,1,1st (Cluster 1)
1614,859,Family,229.0,Downtown Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1618,764,Family,170.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1623,132,Family,161.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1624,923,Single,261.0,Mansoura Center Branch,1.0,3694.9,11.0,1,1st (Cluster 1)
1626,706,Single,247.0,Downtown Branch,2.0,3605.3100000000004,6.5,1,1st (Cluster 1)
1629,332,Single,251.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1630,345,Twin,54.0,Aswan View Branch,2.0,1087.01,8.0,1,1st (Cluster 1)
1632,536,Single,228.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1633,991,Double,251.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1634,416,Deluxe,295.0,Mansoura Center Branch,1.0,2702.34,9.0,2,2st (Cluster 2)
1636,507,Double,121.0,Mansoura Center Branch,1.0,1187.92,9.0,1,1st (Cluster 1)
1637,561,Suite,138.0,Mansoura Center Branch,1.0,899.77,7.0,2,2st (Cluster 2)
1642,927,Double,210.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1644,699,Double,108.0,Downtown Branch,1.0,727.15,7.0,1,1st (Cluster 1)
1646,628,Double,260.0,Aswan View Branch,2.0,5924.1900000000005,9.5,1,1st (Cluster 1)
1647,406,Family,296.0,Downtown Branch,1.0,1726.34,5.0,1,1st (Cluster 1)
1648,488,Suite,209.0,Aswan View Branch,1.0,2238.62,9.0,2,2st (Cluster 2)
1649,761,Double,187.0,Luxor Nile Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1650,926,Deluxe,142.0,Aswan View Branch,1.0,1200.78,9.0,2,2st (Cluster 2)
1652,728,Single,190.0,Mansoura Center Branch,2.0,3286.62,8.0,1,1st (Cluster 1)
1653,479,Double,311.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1658,279,Twin,74.0,Mansoura Center Branch,2.0,1840.5700000000002,10.0,1,1st (Cluster 1)
1659,257,Family,151.0,Downtown Branch,1.0,2505.75,13.0,1,1st (Cluster 1)
1660,216,Single,270.0,Aswan View Branch,1.0,2581.89,10.0,1,1st (Cluster 1)
1661,565,Twin,194.0,Aswan View Branch,1.0,2952.3,13.0,1,1st (Cluster 1)
1663,874,Twin,154.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1665,554,Single,229.0,Aswan View Branch,1.0,2416.07,10.0,1,1st (Cluster 1)
1667,179,Single,322.0,Downtown Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1670,854,Twin,249.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1672,346,Family,159.0,Mansoura Center Branch,1.0,2087.45,13.0,1,1st (Cluster 1)
1674,184,Single,289.0,Aswan View Branch,2.0,3122.6,4.5,1,1st (Cluster 1)
1675,119,Family,318.0,Mansoura Center Branch,2.0,2418.66,7.0,1,1st (Cluster 1)
1680,450,Single,271.0,Luxor Nile Branch,2.0,3648.34,5.5,1,1st (Cluster 1)
1681,913,Single,156.0,Mansoura Center Branch,1.0,576.15,3.0,1,1st (Cluster 1)
1683,189,Single,167.0,Aswan View Branch,1.0,2661.07,12.0,1,1st (Cluster 1)
1689,683,Double,54.0,Aswan View Branch,1.0,574.96,9.0,1,1st (Cluster 1)
1690,538,Family,211.0,Downtown Branch,1.0,537.09,2.0,1,1st (Cluster 1)
1692,304,Family,108.0,Mansoura Center Branch,1.0,675.62,7.0,1,1st (Cluster 1)
1696,823,Family,205.0,Aswan View Branch,2.0,4459.889999999999,9.0,1,1st (Cluster 1)
1697,212,Twin,299.0,Mansoura Center Branch,1.0,3568.63,10.0,1,1st (Cluster 1)
1700,317,Twin,237.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1702,803,Family,229.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1704,799,Double,250.0,Luxor Nile Branch,2.0,6027.969999999999,10.5,1,1st (Cluster 1)
1705,237,Deluxe,165.0,Aswan View Branch,2.0,3250.75,8.5,2,2st (Cluster 2)
1706,671,Single,308.0,Downtown Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1710,292,Deluxe,324.0,Downtown Branch,1.0,2734.91,8.0,2,2st (Cluster 2)
1712,772,Deluxe,296.0,Mansoura Center Branch,1.0,1660.07,6.0,2,2st (Cluster 2)
1714,507,Double,335.0,Aswan View Branch,2.0,3776.71,5.5,1,1st (Cluster 1)
1718,491,Family,300.0,Aswan View Branch,1.0,3126.53,9.0,1,1st (Cluster 1)
1719,880,Twin,291.0,Luxor Nile Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1723,176,Single,224.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1729,708,Family,213.0,Aswan View Branch,1.0,3700.2,13.0,1,1st (Cluster 1)
1730,998,Double,214.0,Downtown Branch,2.0,5911.29,11.5,1,1st (Cluster 1)
1732,440,Single,278.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1733,599,Family,115.0,Luxor Nile Branch,1.0,1645.35,12.0,1,1st (Cluster 1)
1737,747,Twin,317.0,Mansoura Center Branch,1.0,3659.91,9.0,1,1st (Cluster 1)
1738,208,Double,251.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1739,809,Suite,166.0,Mansoura Center Branch,2.0,3145.31,9.5,2,2st (Cluster 2)
1740,606,Twin,92.0,Mansoura Center Branch,1.0,871.49,8.0,1,1st (Cluster 1)
1741,330,Twin,297.0,Aswan View Branch,2.0,6857.5599999999995,11.5,1,1st (Cluster 1)
1742,644,Single,152.0,Luxor Nile Branch,2.0,2670.8599999999997,8.5,1,1st (Cluster 1)
1743,725,Family,252.0,Mansoura Center Branch,1.0,2391.22,8.0,1,1st (Cluster 1)
1751,812,Family,313.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1752,850,Single,211.0,Luxor Nile Branch,1.0,1235.96,5.0,1,1st (Cluster 1)
1753,129,Twin,320.0,Luxor Nile Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1757,306,Single,86.0,Aswan View Branch,2.0,1518.03,7.0,1,1st (Cluster 1)
1761,416,Twin,327.0,Mansoura Center Branch,1.0,3002.14,10.0,1,1st (Cluster 1)
1763,368,Family,181.0,Luxor Nile Branch,1.0,808.51,5.0,1,1st (Cluster 1)
1766,875,Double,96.0,Aswan View Branch,1.0,945.93,8.0,1,1st (Cluster 1)
1771,436,Twin,149.0,Aswan View Branch,1.0,1736.26,9.0,1,1st (Cluster 1)
1772,363,Single,146.0,Aswan View Branch,2.0,2434.6800000000003,7.5,1,1st (Cluster 1)
1773,272,Double,199.0,Mansoura Center Branch,1.0,2874.91,12.0,1,1st (Cluster 1)
1776,857,Family,230.0,Mansoura Center Branch,2.0,4406.349999999999,8.5,1,1st (Cluster 1)
1777,432,Twin,216.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1779,680,Twin,312.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1785,488,Family,134.0,Aswan View Branch,2.0,1770.6100000000001,7.0,1,1st (Cluster 1)
1786,151,Deluxe,150.0,Mansoura Center Branch,1.0,944.99,5.0,2,2st (Cluster 2)
1787,231,Double,272.0,Luxor Nile Branch,1.0,2443.32,10.0,1,1st (Cluster 1)
1789,572,Suite,158.0,Downtown Branch,2.0,3560.54,9.5,2,2st (Cluster 2)
1790,376,Family,235.0,Aswan View Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1791,733,Twin,280.0,Downtown Branch,1.0,3387.73,9.0,1,1st (Cluster 1)
1796,191,Family,124.0,Aswan View Branch,1.0,979.38,6.0,1,1st (Cluster 1)
1800,201,Family,220.0,Luxor Nile Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1801,347,Twin,79.0,Mansoura Center Branch,1.0,300.85,3.0,1,1st (Cluster 1)
1802,356,Double,175.0,Mansoura Center Branch,1.0,603.69,3.0,1,1st (Cluster 1)
1803,701,Double,168.0,Downtown Branch,2.0,3554.56,8.0,1,1st (Cluster 1)
1805,201,Family,297.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1808,579,Single,234.0,Downtown Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1810,979,Family,142.0,Downtown Branch,1.0,586.53,4.0,1,1st (Cluster 1)
1811,426,Single,319.0,Aswan View Branch,1.0,3786.74,12.0,1,1st (Cluster 1)
1813,201,Family,168.0,Mansoura Center Branch,0.0,0.0,0.0,0,3st (Cluster 3)
1815,155,Deluxe,185.0,Downtown Branch,1.0,1910.67,11.0,2,2st (Cluster 2)
1816,752,Single,304.0,Luxor Nile Branch,1.0,2484.94,7.0,1,1st (Cluster 1)
1817,869,Single,143.0,Aswan View Branch,1.0,1420.71,9.0,1,1st (Cluster 1)
1818,948,Single,301.0,Aswan View Branch,1.0,2781.65,9.0,1,1st (Cluster 1)
1825,464,Single,99.0,Aswan View Branch,2.0,1697.25,7.5,1,1st (Cluster 1)
1826,911,Single,153.0,Aswan View Branch,1.0,2107.61,12.0,1,1st (Cluster 1)
1827,115,Twin,144.0,Luxor Nile Branch,1.0,1010.13,7.0,1,1st (Cluster 1)
1828,572,Twin,205.0,Mansoura Center Branch,1.0,1399.7,8.0,1,1st (Cluster 1)
1830,217,Double,297.0,Downtown Branch,2.0,3463.12,5.0,1,1st (Cluster 1)
1831,771,Twin,339.0,Downtown Branch,1.0,1714.47,5.0,1,1st (Cluster 1)
